Type,Days_for _shipping (real),Days_for_shipment (scheduled),Benefit _per_order,Sales_per_customer,Delivery_Status,Late_delivery_risk,Category_Id,Category_Name,Customer_City,Customer_Country,Customer_Fname,Customer_Id,Customer_Lname,Customer_Segment,Customer_State,Department_Id,Department_Name,Latitude,Longitude,Market,Order_City,Order_Country,Order_Customer_Id,order_date (DateOrders),Order_Id,Order_Item_Cardprod_Id,Order_Item_Discount,Order_Item_Discount_Rate,Order_Item_Id,Order_Item_Product_Price,Order_Item_Profit Ratio,Order_Item_Quantity,Sales,Order_Item_Total,Order_Profit_Per Order,Order_Region,Order_State,Order_Status,Product_Card_Id,Product_Category_Id,Product_Name,Product_Price,Product_Status,shipping_date (DateOrders),Shipping_Mode,Delivery_Delay,order_date
TRANSFER,2,4,43,100,Advance shipping,0,24,Women's Apparel,Brooklyn,EE. UU.,Mary,12094,Smith,Corporate,NY,5,Golf,40.64059448,-73.97518921,LATAM,Joinville,Brasil,12094,3/5/2017 18:00,54446,502,0,0,136156,50,0.430000007,2,100,100,43,South America,Santa Catarina,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/7/2017 18:00,Standard Class,-2,3/5/2017 18:00
TRANSFER,4,4,0,99,Shipping on time,0,24,Women's Apparel,Oceanside,EE. UU.,Mary,5088,Smith,Corporate,CA,5,Golf,33.22548676,-117.3070679,LATAM,Monterrey,México,5088,5/5/2017 17:00,58623,502,1,0.01,146742,50,0,2,100,99,0,Central America,Nuevo León,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,5/9/2017 17:00,Standard Class,0,5/5/2017 17:00
TRANSFER,2,4,21.77000046,79.18000031,Advance shipping,0,29,Shop By Sport,Fort Worth,EE. UU.,Evelyn,2200,Wilson,Corporate,TX,5,Golf,32.73230743,-97.47290802,LATAM,Pitalito,Colombia,2200,4/19/2015 4:00,7411,627,0.800000012,0.01,18572,39.99000168,0.280000001,2,79.98000336,79.18000031,21.77000046,South America,Huila,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/21/2015 4:00,Standard Class,-2,4/19/2015 4:00
TRANSFER,4,4,10.96000004,97,Shipping on time,0,24,Women's Apparel,Plymouth,EE. UU.,Martha,10966,Pierce,Corporate,MA,5,Golf,41.95851135,-70.66861725,LATAM,Puebla,México,10966,3/20/2015 1:00,5348,502,3,0.029999999,13366,50,0.109999999,2,100,97,10.96000004,Central America,Puebla,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/24/2015 1:00,Standard Class,0,3/20/2015 1:00
TRANSFER,3,4,41.27999878,96,Advance shipping,0,24,Women's Apparel,Brooklyn,EE. UU.,Margaret,3997,Walker,Corporate,NY,5,Golf,40.64059448,-73.97518921,LATAM,Santo Domingo,República Dominicana,3997,5/22/2017 1:00,59742,502,4,0.039999999,149496,50,0.430000007,2,100,96,41.27999878,Caribbean,Santo Domingo,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,5/25/2017 1:00,Standard Class,-1,5/22/2017 1:00
TRANSFER,4,4,26.87000084,76.77999878,Shipping on time,0,29,Shop By Sport,Cleveland,EE. UU.,Charles,8746,Stout,Corporate,OH,5,Golf,41.48426819,-81.5922699,LATAM,Querétaro,México,8746,5/18/2017 12:00,59498,627,3.200000048,0.039999999,148919,39.99000168,0.349999994,2,79.98000336,76.77999878,26.87000084,Central America,Querétaro,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,5/22/2017 12:00,Standard Class,0,5/18/2017 12:00
TRANSFER,5,4,34.18999863,75.98000336,Late delivery,1,29,Shop By Sport,Philadelphia,EE. UU.,Mary,3687,Morrow,Corporate,PA,5,Golf,39.92448425,-75.1757431,LATAM,Chaguanas,Trinidad y Tobago,3687,2/20/2015 11:00,3459,627,4,0.050000001,8590,39.99000168,0.449999988,2,79.98000336,75.98000336,34.18999863,Caribbean,Chaguanas,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/25/2015 11:00,Standard Class,1,2/20/2015 11:00
TRANSFER,6,4,35.70999908,75.98000336,Late delivery,1,29,Shop By Sport,Lodi,EE. UU.,Christina,9162,Carter,Corporate,CA,5,Golf,38.11602402,-121.3637238,LATAM,Chimaltenango,Guatemala,9162,5/4/2015 15:00,8470,627,4,0.050000001,21144,39.99000168,0.469999999,2,79.98000336,75.98000336,35.70999908,Central America,Chimaltenango,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,5/10/2015 15:00,Standard Class,2,5/4/2015 15:00
TRANSFER,6,4,11.88000011,95,Late delivery,1,24,Women's Apparel,Bakersfield,EE. UU.,Mary,8993,Smith,Corporate,CA,5,Golf,35.40139771,-119.0448837,LATAM,Belo Horizonte,Brasil,8993,2/19/2017 7:00,53455,502,5,0.050000001,133575,50,0.129999995,2,100,95,11.88000011,South America,Minas Gerais,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/25/2017 7:00,Standard Class,2,2/19/2017 7:00
TRANSFER,5,4,18.52000046,132.3000031,Late delivery,1,26,Girls' Apparel,Philadelphia,EE. UU.,Mary,5875,Rodgers,Corporate,PA,5,Golf,39.94662857,-75.21822357,LATAM,Tlaquepaque,México,5875,1/30/2015 9:00,2014,565,7.699999809,0.059999999,5047,70,0.140000001,2,140,132.3000031,18.52000046,Central America,Jalisco,PROCESSING,565,26,adidas Youth Germany Black/Red Away Match Soc,70,0,2/4/2015 9:00,Standard Class,1,1/30/2015 9:00
TRANSFER,5,4,17.44000053,46.5,Late delivery,1,26,Girls' Apparel,Long Beach,EE. UU.,Mary,2502,Smith,Corporate,CA,5,Golf,33.78245163,-118.1922455,LATAM,San Miguelito,Panamá,2502,3/26/2017 23:00,55899,567,3.5,0.07,139774,25,0.379999995,2,50,46.5,17.44000053,Central America,Panamá,PROCESSING,567,26,adidas Men's Germany Black Crest Away Tee,25,0,3/31/2017 23:00,Standard Class,1,3/26/2017 23:00
TRANSFER,3,4,30.22999954,93,Advance shipping,0,24,Women's Apparel,San Jose,EE. UU.,Pamela,9563,Murphy,Corporate,CA,5,Golf,37.3288765,-121.8501511,LATAM,Hermosillo,México,9563,2/6/2017 13:00,52582,502,7,0.07,131429,50,0.330000013,2,100,93,30.22999954,Central America,Sonora,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/9/2017 13:00,Standard Class,-1,2/6/2017 13:00
TRANSFER,3,4,-162.75,93,Advance shipping,0,24,Women's Apparel,Murfreesboro,EE. UU.,Jerry,7259,Ingram,Corporate,TN,5,Golf,35.75965881,-86.26461029,LATAM,Coacalco,México,7259,3/31/2017 16:00,56222,502,7,0.07,140631,50,-1.75,2,100,93,-162.75,Central America,México,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,4/3/2017 16:00,Standard Class,-1,3/31/2017 16:00
TRANSFER,5,4,24.60000038,72.77999878,Late delivery,1,29,Shop By Sport,Carlsbad,EE. UU.,Mary,3131,Brown,Corporate,CA,5,Golf,33.0895195,-117.2552032,LATAM,Balneário Camboriú,Brasil,3131,4/24/2017 3:00,57829,627,7.199999809,0.090000004,144695,39.99000168,0.340000004,2,79.98000336,72.77999878,24.60000038,South America,Santa Catarina,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/29/2017 3:00,Standard Class,1,4/24/2017 3:00
TRANSFER,3,4,35.99000168,71.98000336,Advance shipping,0,29,Shop By Sport,Hamilton,EE. UU.,Brandon,4140,Smith,Corporate,OH,5,Golf,39.3985405,-84.55661774,LATAM,Tegucigalpa,Honduras,4140,3/31/2017 14:00,56217,627,8,0.100000001,140615,39.99000168,0.5,2,79.98000336,71.98000336,35.99000168,Central America,Francisco Morazán,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/3/2017 14:00,Standard Class,-1,3/31/2017 14:00
TRANSFER,4,4,17.12999916,71.98000336,Shipping on time,0,29,Shop By Sport,Houston,EE. UU.,Jacqueline,4539,James,Corporate,TX,5,Golf,29.69653702,-95.6459198,LATAM,Petapa,Guatemala,4539,3/28/2015 0:00,5893,627,8,0.100000001,14655,39.99000168,0.239999995,2,79.98000336,71.98000336,17.12999916,Central America,Guatemala,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/1/2015 0:00,Standard Class,0,3/28/2015 0:00
TRANSFER,4,4,41.40000153,90,Shipping on time,0,24,Women's Apparel,New York,EE. UU.,Mary,6071,Wu,Corporate,NY,5,Golf,40.82476044,-73.94992065,LATAM,La Ceiba,Honduras,6071,3/22/2015 16:00,5528,502,10,0.100000001,13796,50,0.460000008,2,100,90,41.40000153,Central America,Atlántida,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/26/2015 16:00,Standard Class,0,3/22/2015 16:00
TRANSFER,3,4,23.38999939,71.98000336,Advance shipping,0,29,Shop By Sport,Hayward,EE. UU.,Mary,8730,Smith,Corporate,CA,5,Golf,37.67551041,-122.0496826,LATAM,Maturín,Venezuela,8730,1/6/2015 8:00,367,627,8,0.100000001,922,39.99000168,0.330000013,2,79.98000336,71.98000336,23.38999939,South America,Monagas,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,1/9/2015 8:00,Standard Class,-1,1/6/2015 8:00
TRANSFER,4,4,21.42000008,90,Shipping on time,0,24,Women's Apparel,Bridgeton,EE. UU.,Mary,9634,Weaver,Corporate,NJ,5,Golf,39.42603684,-75.23985291,LATAM,Parintins,Brasil,9634,2/3/2017 5:00,52353,502,10,0.100000001,130831,50,0.239999995,2,100,90,21.42000008,South America,Amazonas,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/7/2017 5:00,Standard Class,0,2/3/2017 5:00
TRANSFER,5,4,28.17000008,90,Late delivery,1,24,Women's Apparel,Martinsburg,EE. UU.,Kathy,8010,Smith,Corporate,WV,5,Golf,39.45571137,-77.96917725,LATAM,São Paulo,Brasil,8010,1/27/2015 0:00,1784,502,10,0.100000001,4452,50,0.310000002,2,100,90,28.17000008,South America,São Paulo,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/1/2015 0:00,Standard Class,1,1/27/2015 0:00
TRANSFER,3,4,-11.47000027,70.37999725,Advance shipping,0,29,Shop By Sport,Bay Shore,EE. UU.,Rebecca,3484,Hunter,Corporate,NY,5,Golf,40.74032211,-73.30113983,LATAM,Santiago de Cuba,Cuba,3484,5/30/2017 11:00,60317,627,9.600000381,0.119999997,150929,39.99000168,-0.159999996,2,79.98000336,70.37999725,-11.47000027,Caribbean,Santiago de Cuba,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/2/2017 11:00,Standard Class,-1,5/30/2017 11:00
TRANSFER,2,4,29.04000092,88,Advance shipping,0,24,Women's Apparel,Palatine,EE. UU.,Brandon,7307,Foster,Corporate,IL,5,Golf,42.11048508,-88.08236694,LATAM,Puebla,México,7307,4/9/2015 21:00,6776,502,12,0.119999997,16941,50,0.330000013,2,100,88,29.04000092,Central America,Puebla,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,4/11/2015 21:00,Standard Class,-2,4/9/2015 21:00
TRANSFER,3,4,23.48999977,87,Advance shipping,0,24,Women's Apparel,Smyrna,EE. UU.,Mary,1975,Smith,Corporate,GA,5,Golf,33.08282852,-82.9998703,LATAM,Mixco,Guatemala,1975,3/7/2015 11:00,4487,502,13,0.129999995,11226,50,0.270000011,2,100,87,23.48999977,Central America,Guatemala,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/10/2015 11:00,Standard Class,-1,3/7/2015 11:00
TRANSFER,2,4,19.12999916,85,Advance shipping,0,24,Women's Apparel,Van Nuys,EE. UU.,Matthew,629,Huffman,Corporate,CA,5,Golf,34.1971817,-118.4865265,LATAM,Huehuetenango,Guatemala,629,5/22/2015 7:00,9681,502,15,0.150000006,24177,50,0.230000004,2,100,85,19.12999916,Central America,Huehuetenango,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,5/24/2015 7:00,Standard Class,-2,5/22/2015 7:00
TRANSFER,4,4,5.96999979,66.37999725,Shipping on time,0,29,Shop By Sport,Opa Locka,EE. UU.,Richard,11753,Reid,Corporate,FL,5,Golf,25.94878006,-80.28707886,LATAM,Chinautla,Guatemala,11753,6/7/2017 12:00,60868,627,13.60000038,0.170000002,152307,39.99000168,0.090000004,2,79.98000336,66.37999725,5.96999979,Central America,Guatemala,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/11/2017 12:00,Standard Class,0,6/7/2017 12:00
TRANSFER,2,4,7.210000038,65.58000183,Advance shipping,0,26,Girls' Apparel,Los Angeles,EE. UU.,Jeremy,5375,Holmes,Corporate,CA,5,Golf,34.09960938,-118.3507385,LATAM,Apopa,El Salvador,5375,2/16/2017 0:00,53231,572,14.39999962,0.180000007,133008,39.99000168,0.109999999,2,79.98000336,65.58000183,7.210000038,Central America,San Salvador,PROCESSING,572,26,TYR Boys' Team Digi Jammer,39.99000168,0,2/18/2017 0:00,Standard Class,-2,2/16/2017 0:00
TRANSFER,2,4,21.63999939,65.58000183,Advance shipping,0,29,Shop By Sport,Saint Paul,EE. UU.,Amanda,1695,Marquez,Corporate,MN,5,Golf,44.95698166,-93.06536865,LATAM,Sorocaba,Brasil,1695,2/6/2017 20:00,52601,627,14.39999962,0.180000007,131482,39.99000168,0.330000013,2,79.98000336,65.58000183,21.63999939,South America,São Paulo,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/8/2017 20:00,Standard Class,-2,2/6/2017 20:00
TRANSFER,6,4,-9.050000191,65.58000183,Late delivery,1,29,Shop By Sport,Edison,EE. UU.,Maria,9884,Dorsey,Corporate,NJ,5,Golf,40.52578354,-74.39421845,LATAM,San Justo,Argentina,9884,3/10/2015 0:00,4660,627,14.39999962,0.180000007,11689,39.99000168,-0.140000001,2,79.98000336,65.58000183,-9.050000191,South America,Santa Fe,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,3/16/2015 0:00,Standard Class,2,3/10/2015 0:00
TRANSFER,5,4,7.21999979,82,Late delivery,1,24,Women's Apparel,Baytown,EE. UU.,Joseph,8498,Pennington,Corporate,TX,5,Golf,29.73701477,-94.96875763,LATAM,Colombo,Brasil,8498,2/21/2015 15:00,3539,502,18,0.180000007,8807,50,0.090000004,2,100,82,7.21999979,South America,Paraná,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/26/2015 15:00,Standard Class,1,2/21/2015 15:00
TRANSFER,2,4,37.59999847,80,Advance shipping,0,24,Women's Apparel,Los Angeles,EE. UU.,Jeremy,5375,Holmes,Corporate,CA,5,Golf,34.09960938,-118.3507385,LATAM,Apopa,El Salvador,5375,2/16/2017 0:00,53231,502,20,0.200000003,133012,50,0.469999999,2,100,80,37.59999847,Central America,San Salvador,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,2/18/2017 0:00,Standard Class,-2,2/16/2017 0:00
TRANSFER,4,4,36.79999924,80,Shipping on time,0,24,Women's Apparel,Sylmar,EE. UU.,Mary,7534,Smith,Corporate,CA,5,Golf,34.31019974,-118.4530792,LATAM,Itu,Brasil,7534,3/6/2017 9:00,54488,502,20,0.200000003,136276,50,0.460000008,2,100,80,36.79999924,South America,São Paulo,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,3/10/2017 9:00,Standard Class,0,3/6/2017 9:00
TRANSFER,2,4,16.20000076,59.99000168,Advance shipping,0,29,Shop By Sport,Palatine,EE. UU.,Brandon,7307,Foster,Corporate,IL,5,Golf,42.11048508,-88.08236694,LATAM,Puebla,México,7307,4/9/2015 21:00,6776,627,20,0.25,16942,39.99000168,0.270000011,2,79.98000336,59.99000168,16.20000076,Central America,Puebla,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,4/11/2015 21:00,Standard Class,-2,4/9/2015 21:00
TRANSFER,5,4,27.59000015,59.99000168,Late delivery,1,29,Shop By Sport,Bend,EE. UU.,Mary,123,Mann,Corporate,OR,5,Golf,44.05973816,-12.13093758,LATAM,Cuernavaca,México,123,2/6/2017 1:00,52549,627,20,0.25,131352,39.99000168,0.460000008,2,79.98000336,59.99000168,27.59000015,Central America,Morelos,PROCESSING,627,29,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/11/2017 1:00,Standard Class,1,2/6/2017 1:00
TRANSFER,2,4,12.75,75,Advance shipping,0,24,Women's Apparel,Baytown,EE. UU.,Joseph,8498,Pennington,Corporate,TX,5,Golf,29.73701477,-94.96875763,LATAM,Villa Nueva,Guatemala,8498,5/31/2017 2:00,60361,502,25,0.25,151061,50,0.170000002,2,100,75,12.75,Central America,Guatemala,PROCESSING,502,24,Nike Men's Dri-FIT Victory Golf Polo,50,0,6/2/2017 2:00,Standard Class,-2,5/31/2017 2:00
TRANSFER,6,4,19,63.34000015,Late delivery,1,37,Electronics,Lodi,EE. UU.,Christina,9162,Carter,Corporate,CA,6,Outdoors,38.11602402,-121.3637238,LATAM,Chimaltenango,Guatemala,9162,5/4/2015 15:00,8470,825,0.639999986,0.01,21145,31.98999977,0.300000012,2,63.97999954,63.34000015,19,Central America,Chimaltenango,PROCESSING,825,37,Bridgestone e6 Straight Distance NFL Tennesse,31.98999977,0,5/10/2015 15:00,Standard Class,2,5/4/2015 15:00
TRANSFER,3,4,13.69999981,47.22999954,Advance shipping,0,40,Accessories,Opa Locka,EE. UU.,Mary,8925,Erickson,Corporate,FL,6,Outdoors,25.89801979,-80.24020386,LATAM,Águas Lindas de Goiás,Brasil,8925,3/25/2015 8:00,5712,905,2.75,0.059999999,14229,24.98999977,0.289999992,2,49.97999954,47.22999954,13.69999981,South America,Goiás,PROCESSING,905,40,Team Golf Texas Longhorns Putter Grip,24.98999977,0,3/28/2015 8:00,Standard Class,-1,3/25/2015 8:00
TRANSFER,5,4,15.82999992,35.97999954,Late delivery,1,36,Golf Balls,Burnsville,EE. UU.,Ronald,5981,Williamson,Corporate,MN,6,Outdoors,44.77007294,-93.28409576,LATAM,Vespasiano,Brasil,5981,5/16/2015 21:00,9309,804,4,0.100000001,23226,19.98999977,0.439999998,2,39.97999954,35.97999954,15.82999992,South America,Minas Gerais,PROCESSING,804,36,Glove It Women's Imperial Golf Glove,19.98999977,0,5/21/2015 21:00,Standard Class,1,5/16/2015 21:00
TRANSFER,6,4,26.44000053,84.45999908,Late delivery,1,37,Electronics,Huntington Station,EE. UU.,Carolyn,7347,Gallegos,Corporate,NY,6,Outdoors,40.85692978,-73.39674377,LATAM,Bogotá,Colombia,7347,4/29/2015 3:00,8095,822,11.52000046,0.119999997,20211,47.99000168,0.310000002,2,95.98000336,84.45999908,26.44000053,South America,Bogotá,PROCESSING,822,37,Titleist Pro V1x High Numbers Golf Balls,47.99000168,0,5/5/2015 3:00,Standard Class,2,4/29/2015 3:00
TRANSFER,3,4,-45.88999939,262.2000122,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,Felicia,19445,Clark,Corporate,PR,2,Fitness,18.29136658,-66.03705597,Pacific Asia,Bhilai,India,19445,1/12/2018 19:00,75892,1360,65.55000305,0.200000003,179207,327.75,-0.180000007,1,327.75,262.2000122,-45.88999939,South Asia,Chhattisgarh,PROCESSING,1360,73,Smart watch ,327.75,0,1/15/2018 19:00,Standard Class,-1,1/12/2018 19:00
DEBIT,2,4,103.2399979,245.8099976,Advance shipping,0,73,Sporting Goods,Sunnyvale,EE. UU.,Wanda,19444,Sanford,Corporate,CA,2,Fitness,37.34466934,-122.0356674,Pacific Asia,Qingdao,China,19444,1/12/2018 19:00,75891,1360,81.94000244,0.25,179206,327.75,0.419999987,1,327.75,245.8099976,103.2399979,Eastern Asia,Shandong,COMPLETE,1360,73,Smart watch ,327.75,0,1/14/2018 19:00,Standard Class,-2,1/12/2018 19:00
DEBIT,6,2,81.94000244,327.75,Late delivery,1,73,Sporting Goods,Sugar Land,EE. UU.,Hayfa,19443,Boyle,Corporate,TX,2,Fitness,29.60960579,-95.61593628,Pacific Asia,Qingdao,China,19443,1/12/2018 19:00,75890,1360,0,0,179205,327.75,0.25,1,327.75,327.75,81.94000244,Eastern Asia,Shandong,COMPLETE,1360,73,Smart watch ,327.75,0,1/18/2018 19:00,Second Class,4,1/12/2018 19:00
DEBIT,5,4,24.34000015,324.4700012,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,Lavinia,19442,Houston,Corporate,PR,2,Fitness,18.26264191,-66.03705597,Pacific Asia,Herat,Afganistán,19442,1/12/2018 18:00,75889,1360,3.279999971,0.01,179204,327.75,0.079999998,1,327.75,324.4700012,24.34000015,South Asia,Herat,COMPLETE,1360,73,Smart watch ,327.75,0,1/17/2018 18:00,Standard Class,1,1/12/2018 18:00
PAYMENT,4,4,-36.29999924,321.2000122,Shipping on time,0,73,Sporting Goods,Brighton,EE. UU.,Yetta,19441,Robinson,Corporate,MA,2,Fitness,42.34962845,-71.15328217,Pacific Asia,Herat,Afganistán,19441,1/12/2018 18:00,75888,1360,6.559999943,0.02,179203,327.75,-0.109999999,1,327.75,321.2000122,-36.29999924,South Asia,Herat,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,1/16/2018 18:00,Standard Class,0,1/12/2018 18:00
DEBIT,3,4,111.2699966,317.9200134,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,Jennifer,19440,Holmes,Corporate,PR,2,Fitness,18.25866509,-66.03705597,Pacific Asia,Herat,Afganistán,19440,1/12/2018 18:00,75887,1360,9.829999924,0.029999999,179202,327.75,0.349999994,1,327.75,317.9200134,111.2699966,South Asia,Herat,COMPLETE,1360,73,Smart watch ,327.75,0,1/15/2018 18:00,Standard Class,-1,1/12/2018 18:00
TRANSFER,2,4,114.2099991,314.6400146,Shipping canceled,0,73,Sporting Goods,Garden Grove,EE. UU.,Mara,19439,Mcneil,Corporate,CA,2,Fitness,33.77395248,-117.9618988,Pacific Asia,Sydney,Australia,19439,1/12/2018 17:00,75886,1360,13.10999966,0.039999999,179201,327.75,0.360000014,1,327.75,314.6400146,114.2099991,Oceania,Nueva Gales del Sur,CANCELED,1360,73,Smart watch ,327.75,0,1/14/2018 17:00,Standard Class,-2,1/12/2018 17:00
PAYMENT,6,2,-71.30000305,311.3599854,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,Cleo,19438,Woodward,Home Office,PR,2,Fitness,18.21509743,-66.0370636,Pacific Asia,Bandung,Indonesia,19438,1/12/2018 17:00,75885,1360,16.38999939,0.050000001,179200,327.75,-0.230000004,1,327.75,311.3599854,-71.30000305,Southeast Asia,Java Occidental,PENDING_PAYMENT,1360,73,Smart watch ,327.75,0,1/18/2018 17:00,Second Class,4,1/12/2018 17:00
TRANSFER,5,4,37.16999817,309.7200012,Late delivery,1,73,Sporting Goods,Bismarck,EE. UU.,Cally,19437,Dunn,Corporate,ND,2,Fitness,46.81184387,-100.7877197,Pacific Asia,Newcastle,Australia,19437,1/12/2018 17:00,75884,1360,18.03000069,0.059999999,179199,327.75,0.119999997,1,327.75,309.7200012,37.16999817,Oceania,Nueva Gales del Sur,PENDING,1360,73,Smart watch ,327.75,0,1/17/2018 17:00,Standard Class,1,1/12/2018 17:00
DEBIT,2,1,146.3099976,304.8099976,Late delivery,1,73,Sporting Goods,Caguas,Puerto Rico,Wynter,19436,Gay,Home Office,PR,2,Fitness,18.20598602,-66.03705597,Pacific Asia,Tongchuan,China,19436,1/12/2018 16:00,75883,1360,22.94000053,0.07,179198,327.75,0.479999989,1,327.75,304.8099976,146.3099976,Eastern Asia,Shaanxi,COMPLETE,1360,73,Smart watch ,327.75,0,1/14/2018 16:00,First Class,1,1/12/2018 16:00
TRANSFER,3,4,74.55999756,298.25,Advance shipping,0,73,Sporting Goods,Gaithersburg,EE. UU.,Hyacinth,19435,Nolan,Consumer,MD,2,Fitness,39.14162064,-77.2270813,Pacific Asia,Tongchuan,China,19435,1/12/2018 16:00,75882,1360,29.5,0.090000004,179197,327.75,0.25,1,327.75,298.25,74.55999756,Eastern Asia,Shaanxi,PENDING,1360,73,Smart watch ,327.75,0,1/15/2018 16:00,Standard Class,-1,1/12/2018 16:00
DEBIT,2,4,59,294.980011,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,Emma,19434,Mayo,Corporate,PR,2,Fitness,18.20355415,-66.03705597,Pacific Asia,Tongchuan,China,19434,1/12/2018 16:00,75881,1360,32.77999878,0.100000001,179196,327.75,0.200000003,1,327.75,294.980011,59,Eastern Asia,Shaanxi,COMPLETE,1360,73,Smart watch ,327.75,0,1/14/2018 16:00,Standard Class,-2,1/12/2018 16:00
DEBIT,6,4,83.63999939,288.4200134,Late delivery,1,73,Sporting Goods,Bismarck,EE. UU.,Xerxes,19433,Terrell,Corporate,ND,2,Fitness,46.81184387,-100.7877197,Pacific Asia,Tongchuan,China,19433,1/12/2018 15:00,75880,1360,39.33000183,0.119999997,179195,327.75,0.289999992,1,327.75,288.4200134,83.63999939,Eastern Asia,Shaanxi,COMPLETE,1360,73,Smart watch ,327.75,0,1/18/2018 15:00,Standard Class,2,1/12/2018 15:00
TRANSFER,5,4,136.8699951,285.1400146,Late delivery,1,73,Sporting Goods,Honolulu,EE. UU.,Noel,19432,Wheeler,Corporate,HI,2,Fitness,21.32156754,-157.8721771,Pacific Asia,Ujjain,India,19432,1/12/2018 15:00,75879,1360,42.61000061,0.129999995,179194,327.75,0.479999989,1,327.75,285.1400146,136.8699951,South Asia,Madhya Pradesh,PROCESSING,1360,73,Smart watch ,327.75,0,1/17/2018 15:00,Standard Class,1,1/12/2018 15:00
DEBIT,4,4,20.88999939,278.5899963,Shipping on time,0,73,Sporting Goods,Lilburn,EE. UU.,Maryam,19431,Grant,Corporate,GA,2,Fitness,33.90219879,-84.15373993,Pacific Asia,Ujjain,India,19431,1/12/2018 15:00,75878,1360,49.15999985,0.150000006,179193,327.75,0.079999998,1,327.75,278.5899963,20.88999939,South Asia,Madhya Pradesh,COMPLETE,1360,73,Smart watch ,327.75,0,1/16/2018 15:00,Standard Class,0,1/12/2018 15:00
TRANSFER,3,4,-55.06000137,275.3099976,Advance shipping,0,73,Sporting Goods,Caguas,Puerto Rico,Naida,19430,Small,Corporate,PR,2,Fitness,18.21857071,-66.03705597,Pacific Asia,Balikpapan,Indonesia,19430,1/12/2018 14:00,75877,1360,52.43999863,0.159999996,179192,327.75,-0.200000003,1,327.75,275.3099976,-55.06000137,Southeast Asia,Kalimantan Oriental,PROCESSING,1360,73,Smart watch ,327.75,0,1/15/2018 14:00,Standard Class,-1,1/12/2018 14:00
TRANSFER,2,4,36.18000031,272.0299988,Advance shipping,0,73,Sporting Goods,Virginia Beach,EE. UU.,Lana,19429,Green,Consumer,VA,2,Fitness,36.91083145,-76.12958527,Pacific Asia,Balikpapan,Indonesia,19429,1/12/2018 14:00,75876,1360,55.72000122,0.170000002,179191,327.75,0.129999995,1,327.75,272.0299988,36.18000031,Southeast Asia,Kalimantan Oriental,PENDING,1360,73,Smart watch ,327.75,0,1/14/2018 14:00,Standard Class,-2,1/12/2018 14:00
